,address,attributes,business_id,categories,city,hours,is_open,latitude,longitude,name,neighborhood,postal_code,review_count,stars,state
33769,117 Eglinton Avenue E,"{'Alcohol': 'full_bar', 'BusinessAcceptsCreditCards': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}"", 'OutdoorSeating': 'True', 'RestaurantsPriceRange2': '3', 'RestaurantsReservations': 'True', 'RestaurantsTableService': 'True', 'RestaurantsTakeOut': 'True', 'WheelchairAccessible': 'True', 'WiFi': 'free'}",1nhf9BPXOBFBkbRkpsFaxA,"Restaurants, Breakfast & Brunch, Canadian (New), Coffee & Tea, Food",Toronto,"{'Monday': '17:0-23:0', 'Tuesday': '17:0-23:0', 'Wednesday': '17:0-23:0', 'Thursday': '17:0-23:0', 'Friday': '17:0-2:0', 'Saturday': '11:0-2:0', 'Sunday': '11:0-23:0'}",0,43.7074649,-79.3942852,Mirage Grill & Lounge,Yonge and Eglinton,M4P 1H4,6,2.0,ON
34066,2011 Yonge Street,"{'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'False', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'OutdoorSeating': 'True', 'RestaurantsDelivery': 'False', 'RestaurantsPriceRange2': '2', 'RestaurantsTakeOut': 'True', 'WiFi': 'free'}",-Tns0_AGEfXrf37ktfxPvg,"Bakeries, Food, Coffee & Tea, Desserts",Toronto,"{'Monday': '7:0-19:0', 'Tuesday': '7:0-19:0', 'Wednesday': '7:0-19:0', 'Thursday': '7:0-19:0', 'Friday': '7:0-19:0', 'Saturday': '8:0-18:0', 'Sunday': '8:0-18:0'}",1,43.7010136,-79.3971304,Rachel's Coffee House,Mount Pleasant and Davisville,M4S 1Z8,71,4.0,ON
34131,"10A Edward Street, 2nd Floor","{'Alcohol': 'none', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'BikeParking': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'GoodForKids': 'True', 'GoodForMeal': ""{'dessert': True, 'latenight': False, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': True}"", 'HasTV': 'True', 'NoiseLevel': 'average', 'OutdoorSeating': 'False', 'RestaurantsAttire': 'casual', 'RestaurantsDelivery': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsReservations': 'False', 'RestaurantsTableService': 'False', 'RestaurantsTakeOut': 'True', 'WheelchairAccessible': 'False', 'WiFi': 'free'}",PwcZPVAxhnG-MPPpH3BsYQ,"Restaurants, Chinese, Sandwiches, Cafes, Coffee & Tea, Breakfast & Brunch, Food",Toronto,"{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:0', 'Saturday': '11:0-21:0', 'Sunday': '11:0-21:0'}",1,43.6570732513,-79.381775558,Phoenix Cafe,Downtown Core,M5G 1C9,74,3.5,ON
34179,"639 Queen St W, Burroughs Building","{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsPriceRange2': '1', 'WheelchairAccessible': 'True'}",_GVMXh1dGBETWOaXm0CZwA,"Food, Coffee & Tea",Toronto,"{'Monday': '7:0-19:0', 'Tuesday': '7:0-19:0', 'Wednesday': '7:0-19:0', 'Thursday': '7:0-19:0', 'Friday': '7:0-19:0', 'Saturday': '8:0-19:0', 'Sunday': '8:0-18:0'}",0,43.647559,-79.403039,Lit Espresso Bar,Alexandra Park,M5V 2B5,3,3.0,ON
34311,193 Church Street,"{'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'Caters': 'False', 'DogsAllowed': 'True', 'OutdoorSeating': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsTakeOut': 'True', 'WheelchairAccessible': 'True', 'WiFi': 'free'}",g0yeRwvJmdd-XrH9lye0ww,"Food, Coffee & Tea",Toronto,"{'Monday': '8:30-16:30', 'Tuesday': '8:30-16:0', 'Wednesday': '8:30-16:30', 'Thursday': '8:30-16:30', 'Friday': '8:30-16:30', 'Saturday': '10:0-14:30', 'Sunday': '10:0-14:30'}",1,43.6554869,-79.376555,Cafe de Melbourne,Downtown Core,M5B 1Y7,30,4.5,ON
34316,1055 Yonge Street,"{'BikeParking': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'Caters': 'False', 'OutdoorSeating': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsTakeOut': 'True', 'WiFi': 'free'}",v4JcQnYG46oEj_xFyOW4mg,"Coffee & Tea, Restaurants, Food, Bakeries, Cafes",Toronto,"{'Monday': '8:0-16:0', 'Tuesday': '8:0-16:0', 'Wednesday': '8:0-16:0', 'Thursday': '8:0-16:0', 'Friday': '8:0-16:0', 'Saturday': '8:0-20:0', 'Sunday': '8:0-20:0'}",1,43.6784522,-79.3897427,Strange Love,Rosedale,M4W 2L2,4,3.5,ON
34550,"601 Queen Street W, Unit 1","{'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'OutdoorSeating': 'False', 'RestaurantsPriceRange2': '2', 'WiFi': 'free'}",4Ob6Ar4SpUzcPjU9IFpC2Q,"Food, Coffee & Tea",Toronto,"{'Monday': '11:0-20:0', 'Tuesday': '11:0-20:0', 'Wednesday': '11:0-20:0', 'Thursday': '11:0-20:0', 'Friday': '11:0-20:0', 'Saturday': '11:0-20:0', 'Sunday': '11:0-18:0'}",0,43.6474644,-79.4021342,Teavana,Queen Street West,M5V 2B7,6,2.5,ON
34580,284 Rushton Road,"{'BikeParking': 'True', 'OutdoorSeating': 'True', 'RestaurantsPriceRange2': '1', 'RestaurantsTakeOut': 'True', 'WiFi': 'no'}",I6cczJ6DrDbaTevJlf8hsw,"Food, Coffee & Tea",Toronto,,1,43.6815782,-79.4279247,Kurtis Coffee,,M6C 2X5,5,4.0,ON
34620,100 Harbord Street,"{'Alcohol': 'none', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': True, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'Caters': 'True', 'DogsAllowed': 'False', 'GoodForKids': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'breakfast': True, 'brunch': True}"", 'HasTV': 'False', 'NoiseLevel': 'average', 'OutdoorSeating': 'True', 'RestaurantsAttire': 'casual', 'RestaurantsDelivery': 'True', 'RestaurantsGoodForGroups': 'False', 'RestaurantsPriceRange2': '1', 'RestaurantsReservations': 'False', 'RestaurantsTableService': 'False', 'RestaurantsTakeOut': 'True', 'WheelchairAccessible': 'False', 'WiFi': 'free'}",TpwCjlKsdYjLsvlYhKGt4g,"Gluten-Free, Desserts, Food, Bakeries, Cafes, Restaurants, Coffee & Tea",Toronto,"{'Monday': '8:0-20:0', 'Tuesday': '8:0-20:0', 'Wednesday': '8:0-20:0', 'Thursday': '8:0-20:0', 'Friday': '8:0-20:0', 'Saturday': '8:0-20:0', 'Sunday': '9:0-18:0'}",1,43.6629326,-79.4033968,Almond Butterfly Cafe & Bakeshop,,M5S 1G6,125,4.5,ON
34623,983 Dovercourt Road,"{'Alcohol': 'none', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': True, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'Caters': 'True', 'DogsAllowed': 'False', 'GoodForKids': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': True, 'brunch': True}"", 'HasTV': 'False', 'NoiseLevel': 'average', 'OutdoorSeating': 'True', 'RestaurantsAttire': 'casual', 'RestaurantsDelivery': 'False', 'RestaurantsGoodForGroups': 'False', 'RestaurantsPriceRange2': '1', 'RestaurantsReservations': 'False', 'RestaurantsTableService': 'False', 'RestaurantsTakeOut': 'True', 'WheelchairAccessible': 'True', 'WiFi': 'free'}",Fav36DcwmN3M69XR5bOLVg,"Food, Sandwiches, Breakfast & Brunch, Coffee & Tea, Restaurants",Toronto,"{'Monday': '8:0-17:0', 'Tuesday': '8:0-17:0', 'Wednesday': '8:0-17:0', 'Thursday': '8:0-17:0', 'Friday': '8:0-17:0', 'Saturday': '8:0-17:0', 'Sunday': '8:0-17:0'}",1,43.6668707,-79.431551,Hub Coffee,Dovercourt,M6H 2X6,36,4.0,ON
34642,"2900 Warden Avenue, First Floor","{'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'OutdoorSeating': 'False', 'RestaurantsDelivery': 'False', 'RestaurantsPriceRange2': '1', 'RestaurantsTakeOut': 'True', 'WiFi': 'no'}",xugkZQhtyFfO7KYYAVCJSw,"Food, Bakeries, Coffee & Tea",Toronto,,1,43.7983946,-79.3184533,Kin Kin Bakery & Bubble Tea,Scarborough,M1W 2S8,3,3.0,ON
34675,650 Bay Street,"{'BikeParking': 'True', 'OutdoorSeating': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsTakeOut': 'True'}",VEuPiCHoZgjoFYJPGAxoPQ,"Food, Coffee & Tea",Toronto,,0,43.6572129455,-79.3844329439,Food Society,Downtown Core,M5G 1M8,11,3.0,ON
34870,159 Cumberland Street,"{'Alcohol': 'none', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': True, 'hipster': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': True, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'Caters': 'False', 'GoodForKids': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'breakfast': False, 'brunch': False}"", 'HasTV': 'False', 'NoiseLevel': 'average', 'OutdoorSeating': 'True', 'RestaurantsAttire': 'casual', 'RestaurantsDelivery': 'False', 'RestaurantsGoodForGroups': 'False', 'RestaurantsPriceRange2': '2', 'RestaurantsReservations': 'False', 'RestaurantsTableService': 'True', 'RestaurantsTakeOut': 'True', 'WheelchairAccessible': 'False', 'WiFi': 'no'}",xsFJZu4nME615byZVrpMGA,"Restaurants, Food, Cafes, French, Coffee & Tea",Toronto,"{'Monday': '9:0-19:0', 'Tuesday': '9:0-19:0', 'Wednesday': '9:0-19:0', 'Thursday': '9:0-19:0', 'Friday': '9:0-19:0', 'Saturday': '10:0-19:0', 'Sunday': '11:0-18:0'}",1,43.6697469,-79.3934129,Nespresso Boutique Bar,Yorkville,M5R 1A2,46,4.0,ON
34946,2249 Gerrard Street E,"{'BusinessAcceptsCreditCards': 'False', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'OutdoorSeating': 'False', 'RestaurantsPriceRange2': '2', 'WiFi': 'free'}",I3g19_AfRy2pCfu8XZOh1w,"Desserts, Food, Coffee & Tea",Toronto,"{'Monday': '7:0-19:0', 'Tuesday': '7:0-19:0', 'Wednesday': '7:0-19:0', 'Thursday': '7:0-19:0', 'Friday': '7:0-19:0', 'Saturday': '8:0-17:0', 'Sunday': '9:0-17:0'}",1,43.6844069,-79.2974463,Mako Espresso Bar,Upper Beach,M4E 2W2,3,3.0,ON
34956,"121 King St W, Concourse Level","{'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'OutdoorSeating': 'False', 'RestaurantsPriceRange2': '2', 'RestaurantsTakeOut': 'True', 'WheelchairAccessible': 'True', 'WiFi': 'no'}",zqjcp1VwY8WNtiwTvFL1Rw,"Food, Coffee & Tea",Toronto,,1,43.6476825,-79.3830131,Aroma Espresso Bar,Financial District,M5H,27,3.5,ON
34976,207 Dundas Street W,"{'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'OutdoorSeating': 'False', 'RestaurantsPriceRange2': '1', 'WiFi': 'free'}",RQB8Jd3izqw1Mk1ypeO4nA,"Food, Coffee & Tea, Bubble Tea",Toronto,"{'Monday': '11:0-23:0', 'Tuesday': '11:0-23:0', 'Wednesday': '11:0-23:0', 'Thursday': '11:0-23:0', 'Friday': '11:0-23:0', 'Saturday': '11:0-23:0', 'Sunday': '11:0-23:0'}",0,43.6548555,-79.3877554,Kung Fu Tea Shop,Downtown Core,M5G 2E8,18,4.0,ON
35596,80 Blue Jays Way,"{'Alcohol': 'none', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'BikeParking': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'GoodForKids': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'breakfast': True, 'brunch': False}"", 'HasTV': 'False', 'OutdoorSeating': 'True', 'RestaurantsAttire': 'casual', 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsReservations': 'False', 'RestaurantsTakeOut': 'True', 'WiFi': 'free'}",a1WWhLOWUC3wZLhkXdAIJQ,"Sandwiches, Coffee & Tea, Bakeries, Food, Restaurants, Desserts, Cafes",Toronto,"{'Monday': '7:0-22:0', 'Tuesday': '7:0-22:0', 'Wednesday': '7:0-22:0', 'Thursday': '7:0-22:0', 'Friday': '7:0-22:0', 'Saturday': '7:0-22:0', 'Sunday': '7:0-22:0'}",1,43.6453442786,-79.3922537378,French Made,Entertainment District,M5V 2G3,10,4.0,ON
35760,39 Eglinton Avenue E,"{'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'OutdoorSeating': 'True', 'RestaurantsPriceRange2': '2', 'WiFi': 'free'}",HE0nhHxUt8fmQ5qTnuU2_w,"Food, Coffee & Tea",Toronto,"{'Monday': '6:0-22:0', 'Tuesday': '6:0-22:0', 'Wednesday': '6:0-22:0', 'Thursday': '6:0-22:0', 'Friday': '6:0-22:0', 'Saturday': '6:30-22:30', 'Sunday': '6:30-22:0'}",1,43.706859,-79.3969504,Starbucks,Yonge and Eglinton,M4P 1A2,9,3.0,ON
35879,"25 The West Mall, Unit 1786A","{'BikeParking': 'False', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'OutdoorSeating': 'False', 'RestaurantsPriceRange2': '2', 'RestaurantsTakeOut': 'True', 'WheelchairAccessible': 'True', 'WiFi': 'no'}",ZWd4vJSgHg1nk9BV9A2IUg,"Food, Coffee & Tea, Tea Rooms",Toronto,"{'Monday': '10:0-21:0', 'Tuesday': '10:0-21:0', 'Wednesday': '10:0-21:0', 'Thursday': '10:0-21:0', 'Friday': '10:0-21:0', 'Saturday': '10:0-21:0', 'Sunday': '11:0-18:0'}",1,43.6117919,-79.5570722,DAVIDsTEA,Etobicoke,M9C 1B8,7,4.5,ON
35950,120 Geary Avenue,"{'OutdoorSeating': 'True', 'RestaurantsPriceRange2': '1', 'RestaurantsTakeOut': 'False'}",fCaytcVvHe5kLA9cE8xBoA,"Bakeries, Food, Juice Bars & Smoothies, Coffee & Tea",Toronto,"{'Monday': '8:0-16:0', 'Tuesday': '8:0-16:0', 'Wednesday': '8:0-16:0', 'Thursday': '8:0-16:0', 'Friday': '8:0-16:0', 'Saturday': '9:0-17:0', 'Sunday': '9:0-17:0'}",1,43.6704413,-79.4349592,Dark Horse Espresso Bar,,M6H 4H1,3,3.0,ON
36012,383 Spadina Road,"{'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'OutdoorSeating': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsTakeOut': 'True', 'WiFi': 'free'}",opPyCLGr0_Ne7KtropMMCQ,"Restaurants, Food, Coffee & Tea, Cafes",Toronto,"{'Monday': '7:0-22:0', 'Tuesday': '7:0-22:0', 'Wednesday': '7:0-22:0', 'Thursday': '7:0-22:0', 'Friday': '7:0-22:0', 'Saturday': '8:0-22:0', 'Sunday': '8:0-22:0'}",1,43.6881804555,-79.4124298917,Aroma Espresso Bar,,M5P 2W1,9,3.5,ON
36287,120 Fort York Boulevard,"{'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'OutdoorSeating': 'True', 'RestaurantsDelivery': 'False', 'RestaurantsPriceRange2': '1', 'RestaurantsTakeOut': 'True', 'WiFi': 'free'}",6rsMnUHe7Z9U5t6W4NPPkg,"Food, Coffee & Tea, Bakeries",Toronto,"{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}",1,43.6398907,-79.3988179,Tim Hortons,City Place,M5V 0C9,7,3.0,ON
36730,609 King Street W,"{'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'Caters': 'True', 'OutdoorSeating': 'False', 'RestaurantsDelivery': 'False', 'RestaurantsPriceRange2': '2', 'RestaurantsTakeOut': 'True', 'WiFi': 'no'}",ErTB7R4rJNUUV8nsUVG26Q,"Bakeries, Coffee & Tea, Food",Toronto,"{'Tuesday': '7:30-21:30', 'Wednesday': '7:30-21:30', 'Thursday': '7:30-21:30', 'Friday': '7:30-21:30', 'Saturday': '7:30-21:30', 'Sunday': '8:0-18:0'}",1,43.6442207,-79.4006551,Forno Cultura,,M5V 1M5,145,4.0,ON
37039,954 St Clair Avenue W,"{'Alcohol': 'none', 'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'GoodForKids': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}"", 'HasTV': 'True', 'RestaurantsAttire': 'casual', 'RestaurantsPriceRange2': '1', 'RestaurantsReservations': 'True', 'RestaurantsTableService': 'False', 'RestaurantsTakeOut': 'True'}",_viJXCHkTCTLS9_HtCLq2A,"Food, Coffee & Tea, Mediterranean, Restaurants, Breakfast & Brunch, American (Traditional)",Toronto,"{'Monday': '10:0-19:0', 'Tuesday': '10:0-19:0', 'Wednesday': '10:0-19:0', 'Thursday': '10:0-19:0', 'Friday': '10:0-19:0', 'Saturday': '9:0-18:0', 'Sunday': '9:0-18:0'}",1,43.6796994,-79.4359935,The Eagle Twins Restaurant,,M6E 1A1,9,4.0,ON
37270,3336 Yonge Street,"{'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'OutdoorSeating': 'False', 'RestaurantsPriceRange2': '2', 'WiFi': 'free'}",CiMCwr49-yAfrd9i1-QkzA,"Food, Coffee & Tea",Toronto,"{'Monday': '7:0-19:0', 'Tuesday': '7:0-19:0', 'Wednesday': '7:0-19:0', 'Thursday': '7:0-19:0', 'Friday': '7:0-19:0', 'Saturday': '8:0-19:0', 'Sunday': '8:0-19:0'}",0,43.7315779,-79.4040925,I Deal Coffee,,M4N 2M4,12,3.5,ON
37406,207 Queens Quay W,"{'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'OutdoorSeating': 'True', 'RestaurantsPriceRange2': '1', 'RestaurantsTakeOut': 'True', 'WheelchairAccessible': 'True', 'WiFi': 'free'}",suXTeO_i_WCA4Qhq7LDOnQ,"Coffee & Tea, Food",Toronto,,1,43.6388865,-79.380352,Tim Hortons,Harbourfront,M5J 1A7,8,2.5,ON
37619,1 Eglinton Square,"{'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}"", 'RestaurantsDelivery': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsReservations': 'False', 'RestaurantsTakeOut': 'True'}",5CSCTpBZYl_uDN7ZjSp5yQ,"Restaurants, Food Court, Juice Bars & Smoothies, Bubble Tea, Food, Coffee & Tea",Toronto,"{'Monday': '10:0-20:0', 'Tuesday': '10:0-20:0', 'Wednesday': '10:0-20:0', 'Thursday': '10:0-20:0', 'Friday': '10:0-20:0', 'Saturday': '10:0-18:0', 'Sunday': '10:0-17:0'}",1,43.7234908878,-79.2995269597,Real Fruit Bubble Tea,Scarborough,M1L 2K1,3,2.0,ON
37807,466 Queens Quay W,"{'Alcohol': 'none', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", 'GoodForKids': 'True', 'GoodForMeal': ""{'dessert': True, 'latenight': False, 'lunch': True, 'dinner': False, 'breakfast': True, 'brunch': False}"", 'HasTV': 'False', 'NoiseLevel': 'quiet', 'OutdoorSeating': 'True', 'RestaurantsAttire': 'casual', 'RestaurantsDelivery': 'False', 'RestaurantsGoodForGroups': 'False', 'RestaurantsPriceRange2': '2', 'RestaurantsReservations': 'True', 'RestaurantsTableService': 'True', 'RestaurantsTakeOut': 'True', 'WheelchairAccessible': 'True', 'WiFi': 'free'}",fe6YW5wLAeWQBATPf494DQ,"Restaurants, Desserts, Coffee & Tea, Cafes, Food",Toronto,"{'Monday': '8:30-17:0', 'Tuesday': '8:30-17:0', 'Wednesday': '8:30-17:0', 'Thursday': '8:30-17:0', 'Friday': '8:30-17:0', 'Saturday': '8:30-17:0', 'Sunday': '8:30-17:0'}",1,43.6376648,-79.3931067,Music Garden Cafe,,M5V 3Y2,29,4.0,ON
37824,2406 Eglinton Avenue W,"{'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'Caters': 'True', 'DogsAllowed': 'False', 'OutdoorSeating': 'True', 'RestaurantsDelivery': 'False', 'RestaurantsPriceRange2': '1', 'RestaurantsTakeOut': 'True', 'WheelchairAccessible': 'True', 'WiFi': 'free'}",gJo8--JL8OTV-liadNHjsw,"Coffee & Tea, Bakeries, Food, Desserts",Toronto,"{'Monday': '5:30-23:0', 'Tuesday': '5:30-23:0', 'Wednesday': '5:30-23:0', 'Thursday': '5:30-23:0', 'Friday': '5:30-23:0', 'Saturday': '5:30-23:0', 'Sunday': '6:0-23:0'}",1,43.691838,-79.4665008,Caldense Bakery,,M6M 1S6,16,2.5,ON
38007,590 Pape Avenue,"{'Alcohol': 'none', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'BikeParking': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'Caters': 'False', 'DogsAllowed': 'False', 'GoodForKids': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': True}"", 'HasTV': 'False', 'NoiseLevel': 'loud', 'OutdoorSeating': 'True', 'RestaurantsAttire': 'casual', 'RestaurantsDelivery': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsReservations': 'False', 'RestaurantsTableService': 'False', 'RestaurantsTakeOut': 'True', 'WheelchairAccessible': 'False', 'WiFi': 'free'}",UqcCjCbN2SIiAGm9YyaNwg,"Food, Cafes, Tea Rooms, Restaurants, Coffee & Tea",Toronto,"{'Monday': '8:0-20:30', 'Tuesday': '8:0-19:0', 'Wednesday': '8:0-19:0', 'Thursday': '8:0-19:0', 'Friday': '8:0-19:0', 'Saturday': '9:0-18:0', 'Sunday': '9:0-18:0'}",1,43.6751912,-79.3434759,The Shmooz,Riverdale,M4K 3R8,18,4.5,ON
