,average_stars,elite,name,review_count,useful,user_id,yelping_since
24489,4.07,None,Meghan,28,4,-EWgEX_dc1Xv83dVtrpK6w,2016-04-06
24703,4.29,None,Fahim,31,1,LhFcdI7meNy5PYL6r6X5Vw,2014-09-15
24967,3.75,None,Stephanie,12,1,LkpfMzO4wFMQPlOhZ810Ig,2016-10-22
25101,3.48,"2012, 2018, 2017, 2016, 2011",Eddie,265,68,9nRbPCjtfv7WQjbQFofKwQ,2009-02-14
25137,4.4,None,Liz,10,0,ReyDN6__gnWSWtX1utpQ1g,2017-06-29
25198,4.0,None,Teeg,1,0,7p_j1FZdoaL1Fhdinxm_9w,2017-07-26
25544,4.09,None,S,52,7,xa1OD39IctvaqrXc8--BFw,2012-10-05
25818,3.69,None,Daphne,25,8,fNZMv1PdT4VNQEVtZVHGmA,2013-05-07
26089,2.79,None,Hassan,19,16,yz6ATLp1FHDRtszY3qL6IQ,2013-04-04
26740,4.27,"2018, 2017, 2016, 2015",Angie,187,73,R_evEjQUmtzNalScjk2_Zg,2012-01-16
26755,3.86,None,Hooman,80,20,nYLwRPl8oAYGF7v781cVOA,2012-12-06
26834,3.66,"2018, 2017",Felix,82,13,By9qnb2xvnlh4wY7qOtKVg,2017-01-15
27063,3.68,"2018, 2017",Amy,53,26,ZoNEuIMtwJ4BFTG5zs7aqQ,2015-11-20
27258,4.5,None,Michelle,3,0,WI2RwVSj7A2QXHTGbe6gXA,2012-01-19
27585,3.6,None,Ali,10,4,ltrf9tenZSE-MJgXSOHpoQ,2014-07-09
28078,3.31,"2017, 2013, 2016, 2012, 2010, 2011, 2015",Giselle,172,183,JSnZgpUfETfH8LcIYBP9Yg,2010-04-15
28292,3.59,"2017, 2014, 2015",waeza,79,15,DKURijAmB5Xz8dHLox6hTw,2011-07-12
29729,4.5,None,Kaylen,4,0,BIpwpj_0vrpCjJhpkHmAYQ,2017-07-27
29764,5.0,None,Bentley,3,0,KZkYhLIcZqSoM7EJ-Mf0Qw,2016-01-22
30186,3.5,None,Julia,4,0,l4mErv9tR9kKWDNGSWCT1A,2017-04-16
30543,3.89,"2018, 2016, 2017",Brandon,206,12,KgFOJnWXxVuz0b-xfo6jjw,2013-01-18
30677,3.83,None,Wayne,22,2,qV1oHwgKDBsptbxlnbsNlg,2017-02-04
30732,4.55,None,Jenny,21,2,RlIZONWC2b7elj3PrvKAzQ,2017-01-14
31220,4.06,None,Michele,34,1,Usc6a4N8b2KAhei0V80vyg,2014-07-20
32040,3.43,None,Bilal,23,27,TbuMAPouMXYiaIZjGFCv9A,2017-04-04
32245,1.0,None,Andrea,1,1,V1rvpW543SjrPfu1SEOprg,2016-04-08
32282,3.35,"2016, 2018, 2017",Irene,293,127,UXpTrzITc0yg08sXftsa-w,2011-10-05
33026,3.7,"2018, 2016, 2015, 2017",Nisha,180,11,-od707p4FHGul0gte29AoQ,2013-02-21
33575,4.0,None,Soha,3,0,3ZCsA5NulhCHhhw6fY5wIQ,2012-09-24
34443,3.8200000000000003,"2017, 2018",Linda,42,49,ZXyGw3Z1DyhK1sfNtpcyYA,2015-10-27
34483,4.17,None,Jane,18,0,t4ZdLHRzXixQCjznT5CRgA,2015-08-14
34948,4.0,None,Steven,4,0,cyewfifXlr0d8zBfAbBNIw,2016-03-03
35213,3.71,"2014, 2015, 2013, 2016",Daphne,163,131,BqAMAM9wkjUyOJzqYOHg5g,2012-03-14
35334,3.41,None,Kirsten,65,891,NzqTPZe0X7hFCUdVgF3A4Q,2016-08-15
35602,3.75,None,Kimberly,4,0,odhWr5LBUwJ2s8YvoexdGQ,2016-01-29
35652,3.98,"2012, 2013, 2014, 2015, 2016, 2017",Liat,282,28,QawhsUKKlgz_zqeVpGF1eA,2011-04-08
35710,3.49,"2018, 2016, 2017, 2015",Silvia,174,98,mXMVfThnmi6dnKq9NlC2ug,2012-07-19
35742,3.8200000000000003,"2017, 2018, 2016",Kristie,116,72,8o5YaBnbnTJfjc7wpsiGUw,2016-05-08
35854,4.06,"2013, 2014, 2016, 2015, 2018, 2017",Amanda,253,125,dfB-XW_RwAcIKmFrZK7U1A,2007-07-07
35881,3.85,None,Kristin,77,5,q-FItkZhxw-rjxoQbLzftw,2011-03-28
36364,3.52,"2017, 2014, 2016, 2015",Grayce,153,90,pVj37cy4Y6FfH9YIlEhsZA,2010-12-18
36433,4.2,None,Anne,4,1,Oiem3Z19l_pxZOhq03azyw,2016-01-24
36522,3.37,None,Tracy,19,0,GLtWP0fpdpD95McOORCE_Q,2017-05-03
36870,4.0,None,Selina,3,0,0rw8g4nb8-mR2yAT2H_2FQ,2016-10-21
37406,4.64,"2017, 2018",Liliana,200,6,ua7tSt4_4EIsZ9btM6yY0A,2014-05-19
37441,3.64,None,Harla,11,0,9J6fadmsJz4Q1_GaFlqiBg,2015-03-09
37781,4.09,None,Masha,11,0,3TVr_WTnrCeN1nXwjtf5hA,2012-08-09
37959,5.0,None,Rachel,2,0,pUaH4nHsmi2PFHEnpIoqoA,2015-04-25
38073,5.0,None,Sarah,5,1,KJkU-jaKYZlQcA0IUkkgtg,2017-01-03
38903,3.33,None,Jack,17,59,DjkzDyF3MGotVZhM6t_86Q,2014-03-05
39363,3.89,"2017, 2016, 2018",Marz,90,31,SbZllpU4VmvfADvBBaYXKA,2011-11-15
39382,4.08,None,Ewa,12,1,3Rw0_KTugZJhJXu8AfGj3A,2013-07-18
39402,2.75,None,Carmen,4,0,HCaCBNik6V1WmXQLnlpufw,2017-11-13
39435,3.7199999999999998,None,Dun,17,6,Z-vLypOabr5fAqNLASJfaQ,2014-11-11
39785,4.88,None,Semmi,8,0,kXQt2DnNfuYjisOTjWwVgQ,2015-05-10
40174,4.33,None,Hollie,3,1,0Jyq4g2bJ7roQajBiLqVlw,2014-05-03
40274,3.87,2018,Tushar,73,5,cjO0V5LnmI_bs1H4x_S65Q,2017-10-06
40280,3.69,None,Michelle,13,0,kq-XTJyPkRuh4r647Vhj9Q,2015-07-30
40416,3.69,None,Priyanka,34,0,0bLLGXW36jdI__7eTNiUhg,2014-01-06
40481,3.43,"2017, 2018",Jessica,78,7,okMZiSLQ-DE2osx3qeHDFw,2015-12-23
40771,3.9699999999999998,"2016, 2015, 2012, 2018, 2013, 2014, 2017",Kris,1289,20951,WeVkkF5L39888IPPlRhNpg,2012-04-18
41013,4.43,None,Andrew,80,17,uRvoSgjNsgLgv8NA7j3pXA,2010-08-23
42684,4.31,"2017, 2018",Yunlin,25,4,mdx_uzqOvgtcnCLT-CI4gg,2016-08-23
42841,4.22,"2018, 2017",Kenny,67,0,_vrY2IvCH1LQt4Od8g9OMQ,2016-04-04
43002,3.15,2017,Kim,50,27,U1fqtN3FXMPHNafXq4C9nA,2014-05-14
43374,3.38,"2017, 2018",Raina,85,99,B0Xxo-DtDejGVHQccS1iiA,2013-12-03
43507,3.13,None,Jennifer,31,3,Uzm484-OemrJST8Ogyms5w,2011-09-23
43876,5.0,None,Nat,3,0,1__hGybgkK5xz3yjHFoI7g,2017-01-22
44007,4.1,None,Mason,54,27,qlGGTuw2MC-pj76cLUmG8A,2012-10-06
44065,3.98,2018,Fiona,47,12,4Tb8jDrTqY_HtgZPBx8RjQ,2015-06-12
44913,4.38,None,Rick,52,1,GMvzY8qTWyCkJuw37yEYmA,2010-08-07
45041,3.5300000000000002,None,Brook,19,2,KKNQoq5fm1NK4AHFIFynLg,2017-08-26
45369,3.5,None,Maura,25,1,RqYlZlR1kd4qox-J9iCg1g,2013-09-07
46152,4.13,None,S.,15,2,jejauIOmb4ewxkGYXRyZFg,2016-07-03
46288,3.9699999999999998,2018,Dorna,38,20,VwlyMlqexrfb3tnut812XQ,2017-11-11
46298,5.0,None,Babak,1,0,tD2VGBRrzwyLMR96V1Xw_g,2016-01-27
46420,3.7800000000000002,None,Stuart,23,0,pNJPtnJKwpxkbagaoVPLhQ,2017-02-11
46718,3.0,None,Bac,29,2,lMIm1Ye7BeVE21xqlImqEw,2016-01-18
47081,3.75,None,Nadia,3,0,7zbUwOkF4ppSkdmfN3k8Hg,2014-06-19
47358,2.69,None,Sean,13,0,03p4lQyQ3iISeY_BQrP9ww,2014-10-13
48244,2.75,None,Sofya,8,0,q7ok87ek6M6mzmk3uv1tvQ,2015-01-13
49493,3.0,None,Hein,1,0,GMqAKF2JVnsTfYpsBXmIuA,2011-08-04
49979,3.46,None,Clear,53,3,D2AiiHEboU-FinI2DCL-_A,2016-03-18
50225,2.67,None,Natasha,3,0,WAb8BP522wQ20yT1jYMMlw,2015-03-22
50305,3.4,None,Eunice,5,1,o_bz5ADPgzYi7L_6WdVMQA,2013-08-18
50328,3.87,None,Denise,38,1,Wj73Jhhn_S4qvHAmg4fRmw,2017-09-25
50833,2.4,None,R,5,0,aaiA1XZ0EtjLMqqRlbzr7Q,2017-03-09
51139,3.5,None,Adriano,27,2,jzPiOhSDAWw-Wq7xTyoccQ,2012-11-23
51553,1.83,None,Laura,5,1,3_iLs7y5DvBJAXAPutU4Tw,2014-04-22
52299,4.2,None,Kevin,15,6,W3cG1bSHSl1lBk-h8zcYlg,2015-04-17
53253,2.38,None,Maria,7,1,_9MC9l0tNNFuX5I8i6zJhQ,2013-09-01
53725,4.3,None,Ana,10,1,nPpBjJNQMEtLHlMC_31kuA,2016-09-13
54582,3.83,None,Bella,6,0,o1SBl6Jvx0zI4MC2n1LXEA,2017-10-04
55529,3.75,None,Gil,4,3,CYO6fyOPdjOlX5dcTKxrMA,2013-03-29
55907,5.0,None,Emily,1,0,ME6Vv2lqAAiDtZKiepZszA,2016-04-22
56926,5.0,None,Ramin,1,0,Ol_5jnG1B2l6jPKMpQo_AQ,2015-12-29
57631,3.58,"2014, 2018, 2016, 2015, 2017",Lidiya,357,823,n4usc2DF4pd9fdi2wLDloQ,2012-04-26
58029,2.9699999999999998,"2016, 2018, 2015, 2017",Sue A.,300,135,YqMpcRUA0OMw1WNLDGoj-A,2012-12-19
58080,3.8200000000000003,"2015, 2017, 2018, 2016",Katie,181,83,kteNzDbDmsatpOC0xssmew,2015-04-11
58207,3.0,None,Sergey,1,0,ZDt0NLt4srjPOXyH0D29Cw,2017-06-29
59025,3.64,"2015, 2017, 2018, 2016",Janice,82,145,jsEzCXrpP4jiHVLiAmCwdA,2014-01-06
59138,3.9699999999999998,2017,Maryam,67,17,sn5TyYFj3NjAY2yiXl2flg,2016-02-22
59935,4.13,"2017, 2016",Theresa,80,101,Y41jpTs82G2j1mD0rNqwkg,2014-02-04
59941,4.13,None,Ryan,7,0,Pg4gtGJmG7YSvA4OBcn6Gw,2017-12-02
60138,3.29,"2017, 2018",Christine,122,5,_GCtk6kjbArSxiPPLlAfMA,2012-01-06
60232,3.98,"2017, 2016",Lenna,49,9,C91it8b3odRg0503asUaJA,2016-04-05
60881,3.29,None,Avi,6,2,Q0hnfssB64Nd2deq-i6COQ,2014-08-09
61017,2.92,2018,Rory,24,20,lgwGPpRuQTsNACu2w7POww,2016-03-08
61455,5.0,None,Kaye,3,0,SCTVBbINm7YBtbm_kXzxTg,2017-04-13
62045,4.12,2017,Mia,114,1,m5kz_AEEmx-DuqOWuyPHBg,2015-07-04
62665,4.25,None,Tofu,12,0,YA8a8GgpdpBANRHmzbbaXQ,2016-06-08
63189,3.08,None,Karl,93,6,8xCsFtNveyURAI-6TEg5zQ,2017-08-22
63308,3.75,None,Captain Muffin,94,25,L4ElRtwJXYylkH0aEqA6Aw,2009-04-07
63612,5.0,None,Yu,2,1,hNREAQNOf85scMre3ZX61Q,2015-07-12
64389,3.7,"2018, 2017",Amirtha,139,0,W1pBNUkuskuLM373nQJ0-g,2013-08-28
64407,3.92,None,Rhoelyn,12,0,0zW0RwIRwyJ6Qdirqvs5gA,2014-11-18
64539,3.7800000000000002,None,Karen,61,39,31NGj-dzIT4j9O-q85XqSQ,2010-02-16
64621,3.84,None,Cecily,19,0,0mMG4FP3A7AFmYCk0MeEpA,2016-05-09
64648,3.91,"2016, 2017, 2018, 2015",Annie,94,4,zIXUuzj1c819jQLkqTfBBQ,2013-09-09
64734,3.32,"2017, 2018",Mehvish,97,59,r8ifFR-vEmD-h9LdrR22Uw,2013-02-14
64836,3.08,None,Peter,34,0,n7kKJsggJxZOyUwO-7dbgQ,2016-01-31
64869,3.63,"2017, 2018",Ivan,133,12,4xyYBC5MIe-GfDj6kAdAFw,2012-09-02
65064,3.9,None,Noah,48,6,J77nvoepKNnqTI7fsPAZ9g,2014-12-30
65328,3.3,None,Laura,105,0,3xC6HmKdLRQH3Td2FdwXeQ,2016-04-18
66190,4.02,"2017, 2018",Mark,43,0,Fit-b_BmzROX7S4TZ4P7-g,2015-05-24
66419,3.62,None,Mark,34,1,_Vtanp4GhlndnqUIGxV_mA,2015-04-19
66852,4.27,None,Jess,10,1,UQvJack5uwZAB4r6RZDpkA,2015-11-13
67081,3.63,"2017, 2016, 2012, 2013, 2015, 2014",Yvonne,141,36,7kfJk_NtOslC9jPk2Koz3g,2008-09-24
67134,5.0,None,Geoffrey,4,0,3xkVbZGvVu5C3cl_j_yK0w,2012-08-17
67204,4.25,None,Nabila,4,0,yolLDzlC3Io1xnkZo7tjSA,2017-10-20
67256,2.65,None,Jumping,122,14,0BaJ43WuBnP-G6fmstEmNQ,2016-09-19
67305,3.2,None,Albert,80,0,G3civyLatxrzYk0lln3MUQ,2017-08-29
67394,4.3,None,Z,9,0,S8Ekx_QHEJFht4U7E5zdiw,2017-11-10
67533,3.9,None,Arman,29,3,k7uSmWX206LKySILYMFPpw,2012-09-03
67572,4.0,None,Tommy,9,0,gOav49GpOJGkr9m5MjyuUw,2017-06-14
67871,3.58,2017,Molly,59,6,m1ocgzOEODkbhmumlk8lOQ,2011-11-18
67918,3.81,None,Sarah,26,4,gdsQlYciX71z0uzfFwTjlg,2017-08-11
67988,3.8,None,Megan,5,0,LBROqip6148VJXJUvWDGFw,2012-09-24
68598,3.7,None,Vanessa,52,0,fRQUUAEDdFMJwSeIFTt3jA,2012-05-12
68714,3.33,None,A,163,2,2HjBjUrqjjVfopPfghgpqw,2011-10-16
68835,3.17,None,Krissy,6,0,6rHS964kJWHrti3_f5Z1xQ,2017-04-29
69027,5.0,None,catherine,1,2,wVpq3TPz6Bci37FZBK4kCw,2009-11-24
69955,4.9,None,Thaomy,8,0,3AMgErt8hR929E9m7sie2w,2016-01-28
70132,3.04,None,Tim,53,1,u3mM0u8DokmP2iGpGZsyPQ,2013-03-11
70180,3.77,2018,Letticia,36,7,pu2YKTbOBBy45iL-SqlRRg,2017-05-15
70672,4.0,None,Ray,10,3,wNg3lznXRgxG7mHEK6C6Ng,2017-04-28
70737,3.24,None,Chris,32,1,_t2uGmOS6Z1HmUB-gH0fdQ,2017-04-15
70867,1.5,None,David,30,29,bSsJIs4qpwx7slEKvWgfAg,2013-03-24
70960,4.0,None,Andréa,3,1,blP4S98j8Odh_7eR0KT4lA,2014-08-27
71452,4.1,None,Nick,10,16,8hNtc6KZ2LOkqRIhCguOfA,2013-08-13
72051,3.67,"2017, 2018",Clara,55,10,T1yllPQpkLjmezhW4ufOdQ,2016-05-04
72529,4.06,None,Par,17,0,ZLRB7LrEKmTHEiIrfkPGMw,2016-07-10
72934,5.0,None,Ania,1,0,Y9iSN3KtUyvQN6GMyDKeYA,2016-10-03
73154,4.1,None,Jenny,10,3,exqdxDMJsGC1GbAn_V8uvA,2015-06-08
73204,4.29,2017,Karen,39,8,NVy7ipDHDJItQAUgvr4kFQ,2013-02-15
73521,3.93,None,May,27,4,Elk--tzmgavajHP1-odnEw,2015-06-21
73801,3.56,None,Dan,13,0,zjYl8zeIBgmskbuFB0zQ_Q,2015-11-27
73891,4.1,None,Linda,10,0,AagfJK4sUjdi7W8sgreIjA,2017-08-13
74528,4.19,None,Giordano,76,65,EjMJJ11I2rgOFZs-hnt2Gg,2017-02-16
75028,4.29,None,Jenn,21,4,AWKPCbn-_SFH4ZmJoysUEg,2008-04-08
75161,4.67,None,Brandon,3,2,23xo-dkMwFOovEBS43_Ovg,2014-03-02
75196,2.18,None,Phil,8,0,ZEruknjWtA5RYvcZ4v8EUA,2013-07-25
75663,3.75,"2018, 2017, 2016",Zarene,106,32,31g2g1CcwnAa-84pPQowlw,2015-11-03
76330,4.25,None,Michelle,20,0,N1rb8whWBNi6CnRK9UllFQ,2016-11-17
76521,5.0,None,Fraser,11,1,BMnRuJlAcFR3xmVjoA2Pxg,2015-02-17
76550,3.32,None,Yi,57,6,Ut8TheM5IUfuAOIsRrOlSw,2013-08-02
76705,3.92,None,Tim,188,32,qJZCiO3qSOygLLxzX8l1wg,2012-04-16
77175,3.15,None,Nick,226,27,Ko4y7jIissMR8ZGQlMdpaA,2012-04-22
77254,3.16,"2016, 2013, 2012, 2015, 2018, 2011, 2017, 2014",Elvis,1018,1384,gwIqbXEXijQNgdESVc07hg,2010-11-17
77829,4.05,None,Shane,36,39,BARHix7nBj4cviyr-8hAnQ,2011-02-04
78201,3.7199999999999998,"2017, 2018, 2015, 2014, 2016",Aimee,87,79,LoLmkPhGZr-2FlWSUCE-Kg,2013-10-06
78218,4.8100000000000005,None,Katya,21,0,Fm7Z4VmHE8crSLVtlmR49w,2017-01-21
78635,4.5,None,Anthony,4,1,Ws5CwdxlecZLb6pXqLmvPw,2016-01-01
78680,3.45,"2016, 2017",Katie,71,3,C8xzgfan3k85ZV4bmSS9lg,2015-05-13
78684,4.0,None,Amit,25,2,-KpYFwoxCohUU4lUCkVV7A,2011-05-11
78692,4.06,None,Eliz,17,0,3pW1Q_TKr_ZuK72lHbD_3w,2016-01-26
78965,5.0,None,Gourav,1,0,aKVHg9N08WGaNSToDpYCKA,2013-06-18
79081,3.46,"2015, 2016",Michelle,110,42,8GKaOfeN80GuZaG7aALuCg,2014-04-23
79141,3.7199999999999998,"2016, 2015",Dil,29,1,ZjrtpzKThcvxilyGKXiEOg,2014-01-19
79274,3.85,None,Hiroyuki,23,4,cAtMmGkdfMJvSRveJsijLA,2012-05-18
79953,4.67,None,Sarah,21,1,XMkESPq5sOme33T5ILF2Ww,2016-06-17
81421,3.45,None,Susan,11,0,UyZN1mZXoZIFyG-YHHOM6Q,2008-05-19
83109,3.44,None,Nica,8,0,rTN1m3yPhD1Rt9AG8vpL3w,2017-01-29
83133,2.9,None,Melissa,27,41,srT0GAsXM3d3GKF9WAcefg,2011-11-08
83437,3.0,None,Queen,2,0,rLuPGwd_7qwlnXr3jFKRHg,2017-08-27
83674,4.0,None,Glen,1,1,d08FubtRgZBYcTlNf52e6A,2017-12-21
83965,2.19,None,B,35,9,6J5N1B9-COnPtkMxNit3ug,2012-12-24
84088,1.5,None,Dou,2,0,lXCC_u92luloQcUM5o6B1Q,2017-09-16
84238,3.85,None,J,13,0,WBhrk89HoZcfJCZ_uz8ADg,2015-10-19
84287,3.67,None,Janice,14,0,vhI0Xdht0kd1vP9OGlcfRw,2012-04-30
85656,3.63,"2017, 2018, 2016, 2015",Nicole,173,63,hUTnmW9QkmnjzQlpcV-4Ew,2015-04-21
85728,5.0,None,Fanny,1,0,Q6b7b6DSJRY-9GAqm_nqsA,2016-12-13
85795,4.0,None,Hadi,18,6,K_hlUwsdmo0LOo75GUKL2A,2016-09-25
86270,3.36,"2017, 2018, 2016",Meghan,108,0,j1v4hTEcb9Nnm5aQhlJ3OQ,2015-10-13
86301,3.59,"2017, 2018",Stella,243,13,lNn7V9EZrLObnsb62HlBAg,2013-01-17
86395,4.0,"2012, 2017, 2013, 2016, 2015, 2014, 2018",Martin,534,2225,fkMiipV4j_DG5nSoBnZvbg,2011-03-02
86426,3.2,None,Francisco,5,0,aEceRBY_Az7CJ8eCKYMOGw,2011-04-24
86727,3.0,None,Sophie,11,1,I9245kNDQu86IpjQX2VO4g,2017-06-11
87265,3.29,None,Tenzin,15,11,lvdgmw89OuqFNeIh8-IcQw,2017-01-23
87501,3.63,"2018, 2015, 2013, 2014, 2016",Priya,111,65,40HP303ewFN1MuBWgWql2Q,2011-09-23
87817,3.7800000000000002,None,Lynne,17,0,VNo2dghpEiknANah1V_6BQ,2013-04-29
88148,3.33,None,Claire,3,0,tULD2BHa0DXRrd9Wptdj0A,2017-04-26
88155,3.71,None,Yukino,7,0,u8qICfSJrF69RETZWAqsZQ,2017-09-10
90511,3.36,"2013, 2016, 2014, 2017, 2018, 2015, 2012",Jay,330,36,rLl5jjjUK1crVfzbXoQrTA,2012-05-13
90662,3.41,"2018, 2017",Wendy,68,8,v5XkhuSAcE-0WyYL91Nq7A,2014-07-20
90688,4.33,"2016, 2017, 2015, 2018",Shawn,104,23,Ecq3Ok5lw8GE38BV71Iwyw,2014-02-18
91269,4.0,None,Maggie,5,0,eQAmRVfFxyObdgl6L2w_-A,2017-03-12
91838,3.83,None,Ryan,9,0,vp5nRfSb0MK5lRUUjM9drw,2009-11-06
91866,3.73,None,F.,171,2,0nP7RnaaThFgphKUXtaZTw,2015-03-28
92423,5.0,None,Sam,2,0,V5Ap7z1aOq-m8KHFx_79og,2012-12-07
93786,3.68,"2017, 2016",Priyanka,85,5,S8HIOziA2iGj6oZ3l_yd9g,2012-03-09
93886,3.83,None,Craig,6,1,oNoMxpCHMldj55NN1QtxlA,2013-06-07
94147,3.5700000000000003,None,Fred,7,0,l5m0PX_OI3SoqLkFs7Cs0Q,2015-09-30
94353,3.33,None,Nikita,3,2,qqXiyeFcZpFvk-Txcyev8A,2011-04-12
94726,3.88,None,Fion,14,0,SnOOzQ1ReZuqXbyZ9glgCw,2017-02-10
94851,3.8200000000000003,None,Fa,17,2,-JWtko97mi7QfyqnkmdJCA,2015-10-30
94969,5.0,None,Jacqueline,5,0,EWghW5PI8ZM_avPgJ2MeqA,2017-09-04
94995,3.39,"2017, 2016, 2018",Steve,100,30,--YhjyV-ce1nFLYxP49C5A,2013-12-13
95143,3.43,None,Suzy,35,0,gLC_XurJw_kxfVuB8RQoww,2014-11-27
95471,3.5300000000000002,"2015, 2016, 2018, 2017",Elaine,105,25,L2QfL9m2TOqJLlGZA5M59A,2012-01-11
95566,3.42,"2016, 2017, 2018",David,129,77,3yMtpQ_wV4ZGg6E69uE1PQ,2015-01-15
95742,4.11,None,Cohen,8,0,gzkOg_N3GJInSnyXunMVvQ,2012-11-17
95959,3.73,None,L,21,0,pUrHwke0OFBwrAULlDHkWQ,2012-05-03
96171,3.17,None,Julie,72,22,C6eo2wuEK03tgooqdbgJeQ,2015-04-02
96527,2.81,None,Violet,107,21,JUqetNssrYv3ZHiUeruXIA,2012-06-20
96628,1.0,None,Steve,1,0,PgiZeGNwGj4GBwtzUova1w,2017-06-07
97311,4.8,None,Niklas,5,0,T8sKpwthJ9F1KBSsVuZRlA,2015-11-07
97811,3.94,None,Peter,31,0,_Bw2DiomPhyTeeVr305QZg,2013-03-20
98364,3.79,None,Lindsay,32,0,JNIQzSzS6GZPv8mPBscJeA,2015-05-16
98800,1.0,None,Jojo,4,1,X5mHeI0TX8CVTDcyf8oZJQ,2015-03-01
98984,3.27,None,Sara,20,6,CGhPGklF7cRzNLl067xP7A,2014-02-03
99461,4.6,None,Quentin,10,0,roSJYNNhvEGgoASi-EL2aQ,2015-01-24
99958,2.38,None,Deborah,11,0,dV_Z5uKLTVuGBYIDgEo24A,2015-07-31
190,1.8,None,Daniel,5,0,_vDHnIKLCoVbhyJulDd5Aw,2016-06-13
401,3.5,None,David,6,1,aa8THbEMY9gtIt3-t42nwA,2014-08-08
531,3.0,None,RajaRanjit,20,0,nMx261jXV0lQw9_W-p8Oaw,2017-07-27
779,3.5700000000000003,None,June,7,0,7ybyJM9aVcP4GGcGKC8p1A,2017-12-07
894,2.67,None,Stella,3,0,ZzxIgAG_sel-xPy0ob8XJg,2017-03-29
970,3.46,None,C,13,91,Zlv4aiIQjg--8h93bEa1NA,2017-02-24
1755,1.0,None,Nadina,2,0,GSi1er9iU9IiSUT9KXbj7w,2015-10-14
1774,3.67,None,Valentina,1,0,zSPIZ-7WU5i8RwDKP6N03w,2016-05-28
2680,4.0,None,Aidan,2,0,UzbvPf1PdqxMJrKgw3KyUg,2017-03-31
2719,2.38,None,Eric,12,8,o_RYBqkIqgq8lc2561Iqdw,2016-07-04
2765,3.83,None,Siobhan,6,0,4WUOkYHYFrGjO6l7m0AvFw,2015-10-27
3267,3.5,None,Tiffany,2,1,VCIRudG0yklqiWTmJnbv7Q,2017-08-12
5140,4.57,None,Ryan,6,0,P68PUc-ZgVDM9NfG9A5r9Q,2016-05-14
5573,2.36,None,Jay,14,1,1JqkiwwrEftb7KG9FoGl0Q,2016-06-12
6233,3.13,None,Laura,23,0,cmVgWUYXbx1YlAM9zQEhIw,2016-11-15
6352,3.77,None,Elle,12,0,auwEYeOQ9c-vdSllC-srUQ,2016-12-03
6546,3.51,None,M,41,1,S5pV8NkyrG5z6FHTmcjCzA,2013-01-11
7383,4.29,None,Crystal,7,0,9Wu7gT5YV2oi7ZtU-mKpog,2017-06-05
7863,2.8,None,Kim,5,1,seLLGBqbjH5YQOQ6yDrh2w,2016-07-04
7879,3.45,"2015, 2016, 2017, 2018",Cher,424,62,X-VOe5bzT9EJu_L_Bt0nLQ,2010-02-21
8121,3.24,None,Rajan,71,12,8QAuY_XnWq9WbW0lYI7Vjg,2011-01-16
8421,4.72,None,Tom,18,1,c1JMWGTOBRo828ymj0s6Tw,2011-06-08
8530,4.37,None,Bryce,19,0,Ud0IywG7w0VVHgv5bln4ZA,2014-08-10
9871,3.68,None,Kaye,32,2,0O2otj7iEkWunfYhfB1TZg,2014-07-06
9952,4.0,None,Hank,2,0,cVY4USzL4tiaWEfJpVdprw,2015-08-23
10173,4.21,2017,Cynthia,34,0,ACNn3Cv43m8ADCSzoBubPg,2013-02-05
10214,3.74,None,Ingrid,19,0,k0EDZJPQv8UY4ZD3nMVQqw,2017-09-09
11032,3.21,None,Nick,37,9,b12hG2QUBmaw330P7fp3OA,2006-04-24
11245,3.99,"2018, 2017",Tseten,76,2,c5-iBtYGit5ylfAfl7KfqQ,2017-02-19
11854,3.61,2018,Olivier,77,2,Hprxt1x2u83bKJPYCrGsbQ,2017-03-27
12649,3.44,None,Cat,24,2,Wn9tzrF4s_E_xe_MwsvgZA,2015-06-21
13469,3.63,None,Shailla,57,4,VxryaOgXPae5-ObTg6sOgw,2016-03-26
13719,3.35,None,Kaitlyn,17,0,g3y2eoqmLJgBRvcydNXqpg,2012-03-04
14095,3.46,None,Anita,13,2,nx93KTIIoLuDYMpLvz_Zpw,2014-11-09
14474,4.43,None,Yuyan,13,0,l37rKCnbxU4QFhj5j-lR_g,2013-03-01
14654,3.1,"2017, 2016, 2015, 2018, 2014",Jared,649,49,1fNQRju9gmoCEvbPQBSo7w,2013-02-24
14677,3.88,None,Greg,55,4,Z4-V0hc51oxUdULWJOufeg,2012-08-18
14686,4.11,None,Alexandra,18,5,XYCcJSjBncYurpEYh-PYsg,2015-07-19
14820,3.96,None,Jacquie,19,4,dac2-oUl4zgbQsYVqflkwg,2015-08-08
14965,3.71,"2013, 2014, 2018, 2017, 2015, 2016",Karen,589,84,rGd8YUtvhSdMm8-9cMdQ4Q,2011-05-17
15118,3.88,None,Sawawa,25,5,bfzZ8t2CpsxbvzTCS97QBA,2015-10-10
15149,4.16,None,Natasha,19,7,L0gnnLGy0uLIoUFH8KXILQ,2013-07-16
16124,3.8200000000000003,None,Rick,11,0,dSB4hNNsv5iXECG10ancZQ,2016-12-12
16200,3.4,"2013, 2016, 2015, 2017, 2014, 2018, 2012",Amelia,586,324,m5b84-nPPVNLlDtZyVGZ3w,2011-11-16
16389,3.86,"2017, 2018",Lauren,62,2,YlQDJExT8gHHcXMiv9geQw,2016-07-06
16703,3.5300000000000002,2018,Aneesah,85,5,YWkIeKGcuRFLwxcTBvn6Yg,2015-08-04
